date_time,sell_bid_amount,buy_bid_amount,total_contract_amount,system_price,hokkaido_area_price,tohoku_area_price,tokyo_area_price,chubu_area_price,hokuriku_area_price,kansai_area_price,chugoku_area_price,shikoku_area_price,kyushu_area_price,sell_block_bid_total_amount,total_sell_block_execution_amount,buy_block_bid_total_amount,total_buy_block_total_amount
2020-06-27 09:00:00,26986400,18531650,17192700,3.23,3.73,3.68,3.68,3.29,3.29,3.29,3.29,3.29,3.29,11455600.0,3213200.0,1972350.0,1872350.0
2020-06-27 09:30:00,27264900,18559450,17382500,3.06,3.73,3.68,3.68,3.2,3.2,3.2,3.2,3.2,3.2,11535650.0,3214150.0,1800150.0,1700150.0
2020-06-27 10:00:00,27310900,18657150,17386200,3.2,3.73,3.68,3.68,3.16,3.16,3.16,3.16,3.16,3.16,11392900.0,3215400.0,1685500.0,1585500.0
2020-06-27 10:30:00,27543850,18945350,17595700,3.14,3.73,3.68,3.68,2.71,2.71,3.06,3.06,3.06,3.06,11555100.0,3365600.0,1790500.0,1590500.0
2020-06-27 11:00:00,27652750,19077350,17700500,3.2,3.73,3.66,3.66,2.55,2.55,3.16,3.16,3.16,3.16,11409700.0,3359000.0,1823550.0,1623550.0
2020-06-27 11:30:00,27947750,19193900,17819900,3.19,3.73,3.66,3.66,2.49,2.49,3.17,3.17,3.17,3.17,11604450.0,3360450.0,1913550.0,1713550.0
2020-06-27 12:00:00,27886000,19127150,17920500,3.06,3.73,3.66,3.66,2.48,2.48,3.03,3.03,3.03,3.03,11509200.0,3511500.0,2003000.0,1803000.0
2020-06-27 12:30:00,27844050,19114450,18222350,2.99,3.73,3.66,3.66,2.48,2.48,2.88,2.88,2.88,2.88,11512350.0,3838650.0,1993000.0,1793000.0
2020-06-27 13:00:00,27440500,19499850,18444000,3.2,3.73,3.73,3.73,2.88,2.88,2.88,2.88,2.88,2.88,11252150.0,4012650.0,2012550.0,1812550.0
2020-06-27 13:30:00,27056650,19587050,18211650,3.45,4.18,4.18,4.18,2.97,2.97,2.97,2.97,2.97,2.97,11079500.0,4013000.0,1843550.0,1743550.0
2020-06-27 14:00:00,26128350,19654850,18102950,3.47,4.38,4.38,5.5,3.03,3.03,3.03,3.03,3.03,3.03,10832550.0,4012550.0,1823550.0,1723550.0
2020-06-27 14:30:00,25772750,19843100,18029950,3.73,4.57,4.57,5.5,3.12,3.12,3.12,3.12,3.12,3.12,10519850.0,3993550.0,1803550.0,1703550.0
2020-06-27 15:00:00,25033400,19990250,18155500,3.88,4.57,4.57,4.85,3.73,3.73,3.73,3.73,3.73,3.73,9988000.0,3990250.0,1827000.0,1812000.0
2020-06-27 15:30:00,24325900,20246150,18186650,4.85,4.22,4.22,5.69,5.69,5.69,5.69,5.69,5.69,5.69,9409950.0,4062000.0,2007000.0,1967000.0
2020-06-27 16:00:00,23996550,20114750,18064350,5.84,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,9281950.0,4069400.0,1885500.0,1805500.0
2020-06-27 16:30:00,23668150,20126150,17742000,5.95,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,9363450.0,4081700.0,1769000.0,1689000.0
2020-06-27 17:00:00,23481000,19897750,17526150,5.73,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,9284550.0,4002100.0,1729600.0,1634600.0
2020-06-27 17:30:00,23255800,19732600,17208400,5.76,6.03,6.03,6.03,5.84,5.84,5.84,5.84,5.84,5.84,9285050.0,3918750.0,1559600.0,1464600.0
2020-06-27 18:00:00,22948150,19908350,17119100,5.76,6.07,6.07,6.07,5.03,5.03,5.03,5.03,5.03,5.03,9318050.0,4081700.0,1504050.0,1404050.0
2020-06-27 18:30:00,22261800,20176400,16919900,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,8849850.0,4081800.0,1668400.0,1568400.0
2020-06-27 19:00:00,22065950,20286800,16959250,6.68,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,8715000.0,4088950.0,1829050.0,1729050.0
2020-06-27 19:30:00,21769000,20050700,16776750,6.22,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,8542850.0,4086900.0,1814050.0,1714550.0
2020-06-27 20:00:00,21523700,19867200,16637050,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,8384750.0,4073700.0,1819050.0,1724550.0
2020-06-27 20:30:00,21509950,19497450,16516400,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,8472700.0,4060100.0,1757550.0,1658050.0
2020-06-27 21:00:00,21491950,19155200,16404600,5.88,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,8401250.0,3907850.0,1789050.0,1689550.0
2020-06-27 21:30:00,21570200,18933200,16534000,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,8308300.0,4011800.0,1915050.0,1815550.0
2020-06-27 22:00:00,21587200,18758900,16412400,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,8067350.0,3935400.0,1944300.0,1844300.0
2020-06-27 22:30:00,21328750,18361100,16415100,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,7705750.0,3840150.0,1969100.0,1869100.0
2020-06-27 23:00:00,20726700,17670750,15980850,4.67,4.67,4.67,4.67,3.83,3.83,3.83,3.83,3.83,3.83,6716850.0,3648450.0,1712600.0,1612600.0
2020-06-27 23:30:00,19429050,16731800,15185100,3.87,4.85,4.85,4.85,3.23,3.23,3.23,3.23,3.23,3.23,5700900.0,3163000.0,1073100.0,998100.0
2020-06-28 00:00:00,19034350,15992000,15159450,3.06,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,4007750.0,2595450.0,687150.0,687150.0
2020-06-28 00:30:00,20149350,16613800,15630950,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,5010900.0,3022700.0,1335650.0,1285650.0
2020-06-28 01:00:00,20744750,17145250,15802650,3.23,3.64,3.64,3.64,3.2,3.2,3.2,3.2,3.2,3.2,5918650.0,3271450.0,1724100.0,1549100.0
2020-06-28 01:30:00,21783300,17222000,15844600,3.2,3.64,3.64,3.64,3.23,3.23,3.23,3.23,3.23,3.23,6921300.0,3282100.0,1926600.0,1651600.0
2020-06-28 02:00:00,22419700,17387650,15911950,3.23,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,7486150.0,3247200.0,2033550.0,1658550.0
2020-06-28 02:30:00,22758450,17443950,15943000,3.23,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,7697400.0,3156150.0,2029550.0,1679550.0
2020-06-28 03:00:00,23103400,17422750,15955250,3.29,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,8041950.0,3155950.0,2025050.0,1725050.0
2020-06-28 03:30:00,23253400,17506700,16007700,3.44,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,8138600.0,3156100.0,2139550.0,1839550.0
2020-06-28 04:00:00,23439750,17691850,16154950,3.53,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,8297750.0,3155250.0,2298050.0,1998050.0
2020-06-28 04:30:00,23804400,17695250,16159750,3.51,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,8657800.0,3155300.0,2318050.0,2018050.0
2020-06-28 05:00:00,24077100,17754050,16210000,3.44,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,8999300.0,3169300.0,2403050.0,2103050.0
2020-06-28 05:30:00,24753600,17526050,16325150,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,9608400.0,3248400.0,2443550.0,2143550.0
2020-06-28 06:00:00,25076500,17596050,16395850,3.18,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,9886300.0,3294800.0,2512550.0,2212550.0
2020-06-28 06:30:00,25301150,17435300,16430050,3.1,3.13,3.13,3.13,3.12,3.12,3.12,3.12,3.12,3.12,10094200.0,3341200.0,2392550.0,2092550.0
2020-06-28 07:00:00,25423000,17540850,16517050,2.97,3.73,3.1,3.1,2.97,2.97,2.97,2.97,2.97,2.97,10179350.0,3346650.0,2363050.0,1913050.0
2020-06-28 07:30:00,25751600,17582600,16610900,2.97,3.73,3.64,3.64,2.94,2.94,2.94,2.94,2.94,2.94,10346400.0,3359900.0,2196050.0,1746050.0
2020-06-28 08:00:00,25246800,17316400,16229700,2.99,3.73,3.64,3.64,2.97,2.97,2.97,2.97,2.97,2.97,9909400.0,3192850.0,2266000.0,1816000.0
2020-06-28 08:30:00,25337200,17547350,16318800,3.09,3.73,3.64,3.64,2.99,2.99,2.99,2.99,2.99,2.99,9925100.0,3197050.0,2364500.0,2014500.0
2020-06-28 09:00:00,25852000,17675800,16532600,3.1,3.73,3.67,3.67,2.97,2.97,2.97,2.97,2.97,2.97,10156050.0,3200000.0,2309500.0,2059500.0
2020-06-28 09:30:00,26168300,17770200,16714800,3.06,3.73,3.67,3.67,2.97,2.97,2.97,2.97,2.97,2.97,10165550.0,3277000.0,2189500.0,2039500.0
2020-06-28 10:00:00,26306800,17809750,16865950,3.06,3.73,3.67,3.67,2.97,2.97,2.97,2.97,2.97,2.97,10240000.0,3267450.0,2079000.0,2029000.0
2020-06-28 10:30:00,26850600,17765900,16852950,2.99,3.67,3.67,3.67,2.97,2.97,2.97,2.97,2.97,2.97,10626000.0,3251450.0,2049000.0,1999000.0
2020-06-28 11:00:00,26913100,17842250,17089300,2.97,3.67,3.67,3.67,2.88,2.88,2.88,2.88,2.88,2.88,10618750.0,3263700.0,2064550.0,1969550.0
2020-06-28 11:30:00,27229050,17936450,17158750,2.97,3.64,3.64,3.64,2.88,2.88,2.88,2.88,2.88,2.88,10842500.0,3265450.0,2034550.0,1939550.0
2020-06-28 12:00:00,27276300,17749300,17120600,2.94,3.73,3.64,3.64,2.94,2.94,2.94,2.94,2.94,2.94,10803400.0,3265650.0,1864000.0,1819000.0
2020-06-28 12:30:00,27599050,17662750,17237000,2.72,3.64,3.64,3.64,2.6,2.6,2.6,2.6,2.6,2.6,11013250.0,3265200.0,1699000.0,1654000.0
2020-06-28 13:00:00,27526450,17857100,17303400,2.94,3.64,3.64,3.64,2.72,2.72,2.72,2.72,2.72,2.72,11003550.0,3264000.0,1654050.0,1654050.0
2020-06-28 13:30:00,27451750,18117850,17270750,3.08,3.66,3.66,3.66,2.97,2.97,2.97,2.97,2.97,2.97,10947400.0,3220250.0,1829050.0,1829050.0
2020-06-28 14:00:00,27477400,18350300,17303250,3.09,3.73,3.67,3.67,3.06,3.06,3.06,3.06,3.06,3.06,10888250.0,3209700.0,1954050.0,1954050.0
2020-06-28 14:30:00,26957450,18458100,17172350,3.23,3.73,3.67,3.67,3.11,3.11,3.11,3.11,3.11,3.11,10576300.0,3208950.0,2054050.0,1954050.0
2020-06-28 15:00:00,26312350,18606200,17083950,3.64,3.73,3.67,3.67,3.23,3.23,3.23,3.23,3.23,3.23,10024600.0,3241250.0,2164000.0,1964000.0
2020-06-28 15:30:00,24943050,18733750,16676850,3.67,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,9061550.0,3226700.0,2214000.0,1914000.0
2020-06-28 16:00:00,24935000,18936750,16710850,3.83,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,9217850.0,3322500.0,2114000.0,1814000.0
2020-06-28 16:30:00,24411900,19312700,16464450,4.31,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,9143050.0,3359700.0,2080500.0,1780500.0
2020-06-28 17:00:00,24378600,19174500,16324100,4.6,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,9020200.0,3426900.0,1881100.0,1581100.0
2020-06-28 17:30:00,23870200,19151200,16045000,4.94,5.2,5.2,5.2,4.94,4.94,4.94,4.94,4.94,4.94,8893350.0,3531850.0,1596100.0,1296100.0
2020-06-28 18:00:00,23812000,19188550,16056900,5.47,5.47,5.47,5.47,4.94,4.94,4.94,4.94,4.94,4.94,9122550.0,3827200.0,1599050.0,1299050.0
2020-06-28 18:30:00,23351700,19509550,15942850,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,8758350.0,3802750.0,1848050.0,1548050.0
2020-06-28 19:00:00,23495500,19735700,15843350,5.87,5.87,5.87,5.87,6.05,6.05,6.05,6.05,6.05,6.05,8896800.0,3695700.0,2078050.0,1778050.0
2020-06-28 19:30:00,23309550,19740850,15850050,5.95,5.87,5.87,5.87,6.76,6.76,6.76,6.76,6.76,6.76,8711550.0,3660450.0,2223050.0,1923050.0
2020-06-28 20:00:00,23230400,19526550,15791300,5.88,5.88,5.88,5.88,6.05,6.05,6.05,6.05,6.05,6.05,8623750.0,3652400.0,2208550.0,1908550.0
2020-06-28 20:30:00,23079250,19542250,15941750,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,8495750.0,3699500.0,2198050.0,1898050.0
2020-06-28 21:00:00,22919400,19468850,16173850,5.46,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,8251850.0,3793350.0,2241050.0,1941050.0
2020-06-28 21:30:00,22875400,19126500,16114400,4.94,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,8234050.0,3767050.0,2218050.0,1918050.0
2020-06-28 22:00:00,22748350,18982800,16089200,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,8160350.0,3796850.0,2318050.0,2018050.0
2020-06-28 22:30:00,22450800,18415200,16018450,4.54,4.59,4.59,4.59,4.59,4.59,4.59,4.59,4.59,4.59,7764200.0,3656100.0,2048050.0,1848050.0
2020-06-28 23:00:00,21439350,17739250,15559100,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,6829400.0,3368000.0,1698050.0,1598050.0
2020-06-28 23:30:00,20360950,16655900,15064250,3.67,3.73,3.73,3.73,3.29,3.29,3.29,3.29,3.29,3.29,6058800.0,3237900.0,945550.0,945550.0
2020-06-29 00:00:00,18078750,16733800,15888350,3.23,3.73,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,4110550.0,3273900.0,1571150.0,1571150.0
2020-06-29 00:30:00,19097950,17338950,16650600,3.03,3.73,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,4917900.0,3826750.0,2513400.0,2513400.0
2020-06-29 01:00:00,20844350,17504850,17078750,2.97,3.73,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,5487000.0,4137850.0,2888900.0,2888900.0
2020-06-29 01:30:00,21729100,17923150,17633700,2.88,3.73,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,6061100.0,4385450.0,3367600.0,3367600.0
2020-06-29 02:00:00,23087450,18339100,17877550,2.97,3.73,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,7015250.0,4380600.0,3763100.0,3763100.0
2020-06-29 02:30:00,23287450,18578800,17982650,2.99,3.73,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,7061000.0,4313350.0,3885300.0,3885300.0
2020-06-29 03:00:00,23407850,18548200,17984000,3.0,3.73,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,7104850.0,4295700.0,3923500.0,3923500.0
2020-06-29 03:30:00,23474300,18919500,18087250,3.24,3.73,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,7113550.0,4298900.0,4191550.0,4191550.0
2020-06-29 04:00:00,23596000,18970550,18091900,3.29,3.73,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,7130700.0,4299050.0,4271550.0,4271550.0
2020-06-29 04:30:00,23606850,19049300,18128900,3.28,3.73,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,7111600.0,4299450.0,4312550.0,4312550.0
2020-06-29 05:00:00,23914000,19192400,18187150,3.27,3.73,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,7357400.0,4314750.0,4372550.0,4322550.0
2020-06-29 05:30:00,24444700,19000450,18392150,2.97,3.73,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,7876900.0,4522750.0,4197550.0,4147550.0
2020-06-29 06:00:00,24714050,19642850,18754300,3.03,3.73,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,8188550.0,4628400.0,4419050.0,4369050.0
2020-06-29 06:30:00,25574900,19976300,19104550,2.99,3.73,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,8871400.0,4838750.0,4410050.0,4360050.0
2020-06-29 07:00:00,25640000,20977900,19615100,3.29,3.91,3.63,3.63,3.11,3.11,3.11,3.11,3.11,3.11,9121600.0,5038950.0,4428800.0,4378800.0
2020-06-29 07:30:00,26005400,21539700,19918350,3.63,3.88,3.67,3.67,3.29,3.29,3.29,3.29,3.29,3.29,9298700.0,5133050.0,4422050.0,4372050.0
2020-06-29 08:00:00,25899900,21729950,20048950,3.91,4.22,4.22,4.22,3.29,3.29,3.29,3.29,3.29,3.29,9349850.0,5081550.0,4161700.0,4161700.0
2020-06-29 08:30:00,26071950,22470450,20306500,4.71,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,9442450.0,5131450.0,3986700.0,3986700.0
2020-06-29 09:00:00,26548250,22942150,20809800,4.73,5.02,5.02,5.02,4.94,4.94,4.94,4.94,4.94,4.94,9656100.0,5326000.0,3832900.0,3720400.0
2020-06-29 09:30:00,26792950,23236300,20852750,4.94,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,9878250.0,5328750.0,3749250.0,3624250.0
2020-06-29 10:00:00,26560400,23512500,20999300,4.73,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,9507900.0,5319400.0,3624150.0,3399150.0
2020-06-29 10:30:00,26821500,23664500,21129800,4.73,5.02,5.02,5.02,4.94,4.94,4.94,4.94,4.94,4.94,9691300.0,5371300.0,3539550.0,3314550.0
2020-06-29 11:00:00,26962400,23933250,21208400,4.73,5.42,5.42,5.42,4.94,4.94,4.94,4.94,4.94,4.94,9844650.0,5449650.0,3804850.0,3479850.0
2020-06-29 11:30:00,26692200,23920200,21147650,4.73,5.42,5.42,5.42,4.94,4.94,4.94,4.94,4.94,4.94,9685150.0,5500650.0,3878350.0,3553350.0
2020-06-29 12:00:00,27115000,23031350,20902950,3.65,4.31,4.31,4.31,2.99,2.99,2.99,2.99,2.99,2.99,9609000.0,5704000.0,3850850.0,3525850.0
2020-06-29 12:30:00,26734900,22956750,20723800,3.65,4.31,4.31,4.31,3.1,3.1,3.1,3.1,3.1,3.1,9367550.0,5689550.0,3763150.0,3445650.0
2020-06-29 13:00:00,26681850,23866400,21873200,4.71,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74,9109800.0,5652800.0,3594350.0,3267850.0
2020-06-29 13:30:00,26057950,24100850,21723150,4.86,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,8737100.0,5748600.0,3424850.0,3042350.0
2020-06-29 14:00:00,25785150,24036200,21656750,5.63,9.56,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,8570800.0,5815900.0,3131350.0,2848850.0
2020-06-29 14:30:00,25508750,23753900,21348200,5.69,9.9,5.69,5.69,5.69,5.69,5.69,5.69,5.69,5.69,8459700.0,5805500.0,2956350.0,2673850.0
2020-06-29 15:00:00,24961150,23193250,20991850,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,8180600.0,5727100.0,2521350.0,2394850.0
2020-06-29 15:30:00,24040150,22872350,20484700,5.84,8.2,5.93,5.93,5.93,5.93,6.01,6.01,6.01,6.01,7663200.0,5604200.0,2068800.0,2056300.0
2020-06-29 16:00:00,24008650,22977750,20432500,6.07,10.81,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,7729250.0,5654750.0,2043300.0,2043300.0
2020-06-29 16:30:00,23947300,22754950,20288300,6.07,12.28,6.07,6.07,6.07,6.07,6.23,6.23,6.23,6.23,7827850.0,5655650.0,2093300.0,2093300.0
2020-06-29 17:00:00,23817050,22248150,19899000,5.97,10.31,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,8052850.0,5686150.0,2250300.0,2250300.0
2020-06-29 17:30:00,23678150,22036350,19612250,5.97,8.58,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,8193800.0,5689800.0,2391800.0,2391800.0
2020-06-29 18:00:00,23492300,22211050,19653400,6.0,8.52,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,8316100.0,5895600.0,2409850.0,2409850.0
2020-06-29 18:30:00,23425550,22055300,19603900,6.09,8.42,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,8292150.0,5895150.0,2480750.0,2480750.0
2020-06-29 19:00:00,23257900,21897750,19587100,6.13,8.5,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,8136650.0,5899650.0,2552250.0,2552250.0
2020-06-29 19:30:00,23149550,21821950,19589700,5.95,8.67,6.04,6.04,5.5,5.5,5.5,5.5,5.5,5.5,7961500.0,5896200.0,2593800.0,2593800.0
2020-06-29 20:00:00,22754050,21705000,19255100,5.97,9.63,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,7610100.0,5656100.0,2925800.0,2925800.0
2020-06-29 20:30:00,22814950,21799100,19188750,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,7560200.0,5480050.0,3155300.0,3155300.0
2020-06-29 21:00:00,22082700,21586500,18628700,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,7383850.0,5477200.0,3257800.0,3257800.0
2020-06-29 21:30:00,22095100,21164400,18652500,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,7314900.0,5424250.0,3237800.0,3237800.0
2020-06-29 22:00:00,21110200,20943150,17908150,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,7116050.0,5240400.0,3338800.0,3338800.0
2020-06-29 22:30:00,21059100,20663250,17855500,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,4.94,6729850.0,4854200.0,3265350.0,3265350.0
2020-06-29 23:00:00,20911100,19921900,17348900,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,6168650.0,4393000.0,2876050.0,2876050.0
2020-06-29 23:30:00,19883150,18661050,16418600,4.72,5.27,5.27,5.27,4.13,4.13,4.13,4.13,4.13,4.13,5676550.0,4006400.0,1927450.0,1927450.0
2020-06-30 00:00:00,19707100,17335700,16055400,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,4234200.0,2704900.0,1551950.0,1476950.0
2020-06-30 00:30:00,21315350,18817000,17286950,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,5113150.0,3291850.0,2996500.0,2921500.0
2020-06-30 01:00:00,22852000,19307450,17753300,3.67,3.73,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,5738100.0,3602050.0,3550750.0,3475750.0
2020-06-30 01:30:00,23453150,19394500,18040450,3.67,3.73,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,6291850.0,3846750.0,3800800.0,3725800.0
2020-06-30 02:00:00,23906100,19663950,18365200,3.64,3.73,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,6652500.0,4128750.0,3923650.0,3848650.0
2020-06-30 02:30:00,23999150,19618000,18387400,3.64,3.73,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,6818500.0,4222150.0,3919650.0,3869650.0
2020-06-30 03:00:00,24053650,19671200,18488250,3.63,3.73,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,7083600.0,4436350.0,3980550.0,3955550.0
2020-06-30 03:30:00,24152250,19702300,18525850,3.63,3.73,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,7163550.0,4439800.0,3973600.0,3973600.0
2020-06-30 04:00:00,23966450,19315750,18227700,3.38,3.73,3.63,3.63,3.37,3.37,3.23,3.23,3.23,3.23,7242850.0,4346600.0,3834600.0,3834600.0
2020-06-30 04:30:00,24134900,19352650,18242600,3.38,3.73,3.63,3.63,3.35,3.35,3.23,3.23,3.23,3.23,7405750.0,4347000.0,3854600.0,3854600.0
2020-06-30 05:00:00,24453200,19048600,17869500,3.49,3.73,3.63,3.63,3.63,3.63,3.23,3.23,3.23,3.23,8187550.0,4343300.0,3563700.0,3538700.0
2020-06-30 05:30:00,24555850,18864000,17772150,3.29,3.73,3.64,3.64,3.0,3.0,3.0,3.0,3.0,3.0,8355600.0,4344350.0,3471700.0,3396700.0
2020-06-30 06:00:00,24689050,19240850,17834300,3.64,3.73,3.64,3.64,3.45,3.45,3.45,3.45,3.45,3.45,8584750.0,4348000.0,3564850.0,3489850.0
2020-06-30 06:30:00,24742500,19414750,17915150,3.67,3.73,3.67,3.67,3.44,3.44,3.44,3.44,3.44,3.44,8596450.0,4351700.0,3450750.0,3375750.0
2020-06-30 07:00:00,24103550,20051700,18205950,3.97,4.14,4.14,4.14,3.89,3.89,3.89,3.89,3.89,3.89,8444450.0,4364200.0,3366400.0,3291400.0
2020-06-30 07:30:00,23869100,20607450,18137000,4.33,4.33,4.33,4.33,4.33,4.33,4.13,4.13,4.13,4.13,8204100.0,4358050.0,3197700.0,3122700.0
2020-06-30 08:00:00,22947750,20596550,18129450,5.61,5.68,5.68,5.68,4.24,4.24,4.24,4.24,4.24,4.24,8435400.0,4358100.0,2453100.0,2299100.0
2020-06-30 08:30:00,23091700,21471950,18443000,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,8597600.0,4531800.0,2248100.0,2169100.0
2020-06-30 09:00:00,23126700,22119250,18673000,6.11,9.18,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,8770800.0,4782100.0,2248800.0,2044800.0
2020-06-30 09:30:00,23117550,22298600,18797900,6.11,9.38,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,8806650.0,4942550.0,2148550.0,1952050.0
2020-06-30 10:00:00,23112950,22710400,18886450,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,8721300.0,4942700.0,2204550.0,1905550.0
2020-06-30 10:30:00,23199500,22901000,18966350,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,8730150.0,4943550.0,2191550.0,1897550.0
2020-06-30 11:00:00,23212500,23098400,18977100,6.23,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,8523700.0,4858600.0,2382050.0,2082050.0
2020-06-30 11:30:00,23058950,23101500,18918450,6.23,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,8426550.0,4858450.0,2372550.0,2072550.0
2020-06-30 12:00:00,22791950,22678200,18731850,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,8391300.0,4819400.0,2448550.0,2143550.0
2020-06-30 12:30:00,22577900,22635450,18910100,5.96,5.96,5.96,5.96,4.94,4.94,4.94,4.94,4.94,4.94,8149400.0,4970200.0,2443550.0,2118550.0
2020-06-30 13:00:00,22786150,23369650,20070900,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,7180450.0,4916850.0,2386050.0,2137050.0
2020-06-30 13:30:00,23044500,23319400,19969300,6.23,12.0,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,7265000.0,4767400.0,2268550.0,2038050.0
2020-06-30 14:00:00,23270700,22802100,20072000,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7238900.0,4649400.0,1820150.0,1695650.0
